report_id,after_tax_irr,after_tax_npv_10_currency,after_tax_npv_10_in_millions,after_tax_npv_5_currency,after_tax_npv_5_in_millions,after_tax_npv_8_currency,after_tax_npv_8_in_millions,aud_usd_exchange_rate,author_company,cad_usd_exchange_rate,capex_currency,commodity_price_currency,company_name,copper_cut_off_grade,copper_cut_off_grade_units,copper_metallurgical_recovery,copper_price,copper_price_currency,copper_price_units,country,deposit_type,effective_date,g_and_a_cost_currency,g_and_a_cost_dollars_per_t_milled,gold_cut_off_grade,gold_cut_off_grade_units,gold_metallurgical_recovery,gold_price,gold_price_currency,gold_price_units,initial_capex_currency,initial_capex_in_millions,iron_cut_off_grade,iron_cut_off_grade_units,iron_metallurgical_recovery,iron_price,iron_price_currency,iron_price_units,is_in_northern_hemisphere,lat,lead_cut_off_grade,lead_cut_off_grade_units,lead_metallurgical_recovery,lead_price,lead_price_currency,lead_price_units,life_of_mine,long,main_currency,mine_type,open_pit_mining_cost_currency,open_pit_mining_cost_dollars_per_t_milled_or_processed,open_pit_mining_cost_dollars_per_t_mined_or_moved,opex_currency,pre_tax_irr,pre_tax_npv_10_currency,pre_tax_npv_10_in_millions,pre_tax_npv_5_currency,pre_tax_npv_5_in_millions,pre_tax_npv_8_currency,pre_tax_npv_8_in_millions,processing_cost_currency,processing_cost_dollars_per_t_milled,processing_method,processing_rate,produces_copper,produces_gold,produces_iron,produces_lead,produces_silver,produces_sulphur,produces_zinc,project_name,silver_cut_off_grade,silver_cut_off_grade_units,silver_metallurgical_recovery,silver_price,silver_price_currency,silver_price_units,stripping_ratio,subdivision,sulphur_cut_off_grade,sulphur_cut_off_grade_units,sulphur_metallurgical_recovery,sulphur_price,sulphur_price_currency,sulphur_price_units,total_material_mined,total_operating_cost_currency,total_operating_cost_dollars_per_t_milled,total_ore_mined,total_waste_mined,underground_mining_cost_currency,underground_mining_cost_dollars_per_t_milled_or_processed,underground_mining_cost_dollars_per_t_mined_or_moved,underground_mining_method,zinc_cut_off_grade,zinc_cut_off_grade_units,zinc_metallurgical_recovery,zinc_price,zinc_price_currency,zinc_price_units
2007-000014497 European Goldfields Limited-f1-01186774_3-1-1,,,,,,,,,,,,,,,,,,,,Romania,,,,,,,,,,,,,,,,,,,,45.99638888888889,,,,,,,,22.992222222222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000016057 Tamerlane Ventures Inc-f1-01156692_1-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,-114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000017006 Aquila Resources Inc-f1-01116295_1-1-1,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,,,,45.43472222222222,,,,,,,,87.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000017718 Kimber Resources Inc-f1-01144685_2-1-1,,,,,,,,,,,,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000018097 EXMIN Resources Inc-f1-01171401_1-1-1,,,,,,,,,,,,,,,,,,,,Mexico,,,,,,,,,,,,,,,,,,,,28.133333333333333,,,,,,,,-108.5833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000019963 Jaguar Mining Inc-f1-01076817_1-1-1,,,,,,,,,,,,,,,,,,,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000021638 Coeur d'Alene Mines Corporation-f1-01054216_3-1-1,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000022861 Polaris Minerals Corporation-f1-01054400_1-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,49.09027777777778,,,,,,,,-124.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000023730 Australian Solomons Gold Limited-f1-01113702_1-1-1,,,,,,,,,,,,,,,,,,,,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000023797 Platmin Limited-f1-01150724_1-2-1,,,,,,,,,,,,,,,,,,,,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000024719 UraMin Inc-f1-01117286_3-1-1,,,,,,,,,,,,,,,,,,,,Namibia,,,,,,,,,,,,,,,,,,,,-22.19195264,,,,,,,,14.70342069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000024893 Victory Nickel Inc-f1-01128347_2-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000025132 Coro Mining Corp-f1-01074196_1-5-1,,,,,,,,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000025328 OceanaGold Corporation-f1-01104368_1-1-2,,,,,,,,,,,,,,,,,,,,Philippines,,,,,,,,,,,,,,,,,,,,16.33,,,,,,,,121.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000025328 OceanaGold Corporation-f1-01104368_1-1-3,,,,,,,,,,,,,,,,,,,,New Zealand,,,,,,,,,,,,,,,,,,,,-42.17,,,,,,,,171.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000025521 MMX Mineracao e Metalicos S.A-f1-01122517_2-1-1,,,,,,,,,,,,,,,,,,,,Brazil,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,-52.08333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000025687 Gold Standard Royalty Corporation-f1-01133899_1-7-2,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,,,,39.3,,,,,,,,-115.7333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000025701 Gladstone Pacific Nickel Ltd-f1-01147835_1-1-1,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000025906 Centenario Copper Corporation-f1-01159654_1-2-2,,,,,,,,,,,,,,,,,,,,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000026025 Copper Reef Mining Corporation-f1-01168337_1-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,54.63333333333333,,,,,,,,-102.8333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000026138 Marengo Mining Limited-f1-01180022_1-1-1,,,,,,,,,,,,,,,,,,,,Papua New Guinea,,,,,,,,,,,,,,,,,,,,-5.75,,,,,,,,145.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000026163 Nord Resources Corporation-f1-01181885_1-9-1,,,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000026184 Troy Resources NL-f1-01195850_1-1-1,,,,,,,,,,,,,,,,,,,,Brazil,,,,,,,,,,,,,,,,,,,,-7.460555556,,,,,,,,-49.81638889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-000026202 Mineral Deposits Limited-f1-01180806_1-2-1,,,,,,,,,,,,,,,,,,,,Senegal,,,,,,,,,,,,,,,,,,,,13.184722222222222,,,,,,,,-12.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000000042 International Barytex Resources Ltd-f1-01230071_1-1-1,,,,,,,,,,,,,,,,,,,,Democratic Republic of Congo (DRC),,,,,,,,,,,,,,,,,,,,-11.0125,,,,,,,,-26.7625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000000523 Shore Gold Inc-f1-01294737_3-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000000545 SILVERADO GOLD MINES LTD-f1-01298553_1-1-1,,,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000000880 NovaGold Resources Inc-f1-01212400_1-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,57.125,,,,,,,,-131.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000000880 NovaGold Resources Inc-f1-01221160_2-1-1,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000001166 Comaplex Minerals Corp-f1-01256145_2-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,62.925,,,,,,,,-91.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000001691 HudBay Minerals Inc-f1-01323392_3-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,54.86666666666667,,,,,,,,-100.1333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000001815 Olympus Pacific Minerals Inc-f1-01247315_1-1-1,,,,,,,,,,,,,,,,,,,,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000001913 Northgate Minerals Corporation-f1-01302144_4-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,47.946666666666665,,,,,,,,-80.67444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000002073 Apollo Gold Corporation-f1-01248121_1-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,48.5,,,,,,,,-80.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000002257 Romarco Minerals Inc-f1-01332304_1-1-1,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,,,,34.57944444444445,,,,,,,,-80.54361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000002772 Mindoro Resources Ltd-f1-01226038_1-1-1,,,,,,,,,,,,,,,,,,,,Philippines,,,,,,,,,,,,,,,,,,,,13.608333333333333,,,,,,,,121.29166666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000003240 ST ANDREW GOLDFIELDS LTD-f1-01291360_1-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000003277 Atna Resources Ltd-f1-01269132_3-1-1,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,-117.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000003441 Golden Queen Mining Co. Ltd-f1-01212288_1-1-1,,,,,,,,,,,,,,,,,,,,the United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000003498 MagIndustries Corp-f1-01352621_2-1-1,,,,,,,,,,,,,,,,,,,,Republic of Congo,,,,,,,,,,,,,,,,,,,,-4.626944444,,,,,,,,11.927777777777775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000003532 International Minerals Corporation-f1-01235618_1-1-1,,,,,,,,,,,,,,,,,,,,Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000003827 Wildcat Silver Corporation-f1-01309358_1-1-1,,,,,,,,,,,,,,,,,,,,the United States,,,,,,,,,,,,,,,,,,,,31.466666666666665,,,,,,,,-110.7166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000003832 Halo Resources Ltd-f1-01204651_1-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000003832 Halo Resources Ltd-f1-01328625_2-1-1,,,,,,,,,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000004130 KINBAURI GOLD CORP-f1-01345065_2-1-1,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,,,,,43.35,,,,,,,,-6.266666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000004159 Far West Mining Ltd-f1-01267122_1-1-1,,,,,,,,,,,,,Far West Mining Ltd. (FWM),,,,,,,Chile,['iocg (iron oxide copper gold)'],,,,,,,,,,USD (American dollars or US dollars),685.0,,,,,,,,63.778636340652994,,,,,,,,-71.06929216,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'magnetic_separation (high intensity magnetic separation / wet magnetic separation / dry magnetic separation)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",50000.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Santo Domingo Sur and Iris,,,,,,,,Region III,,,,,,,,,,224000000.0,,,,,N/A,,,,,,
2008-000004246 Vista Gold Corp-f1-01205410_1-1-1,,,,,,,,,,1.0,,,Vista Gold,,,,,,,United States of America (USA),['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)'],,,,,,,,,,USD (American dollars or US dollars),4.0,,,,,,,,37.66666666666666,,,,,,,,-118.85,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)']",10959.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Long Valley Project,,,,,,,,California,,,,,,,,,,33459400.0,,,,,N/A,,,,,,
2008-000004246 Vista Gold Corp-f1-01333162_4-1-1,,,,,,,,,,,,,Vista Gold Corp.,,,,,,,Mexico,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],,,,,,,,,,not mentioned,,,,,,,,,23.65,,,,,,,9.05,-110.1,USD (American dollars or US dollars),,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paredones Amarillos Project,,,,,,,,Baja California Sur,,,,,,,,,,37948.0,,,,,N/A,,,,,,
2008-000004513 Buchans River Ltd-f1-01295302_2-1-1,,,,,,,,,,,,,Prominex Resources Corp.,,,,,,,Canada,['volcanogenic_massive_sulfide (VMS)'],,,,,,,,,,not mentioned,,,,,,,,,,,,,,,,4.4,,CAD (Canadian dollars),,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Tulks Hill Project,,,,,,,,Newfoundland & Labrador,,,,,,,,,,503.6,,,,,N/A,,,,,,
2008-000005199 Quinto Mining Corporation-f1-01224848_1-1-1,,,,,,,,,,,,,Quinto Mining Corporation,,,,,,,Canada,['iron_formation (Superior-type BIF Fe / Algoma-type BIF Fe)'],,,,,,,,,,not mentioned,,,,,,,,,52.35,,,,,,,,-67.66666667,CAD (Canadian dollars),,,,,,,,,,,,,,,['magnetic_separation (high intensity magnetic separation / wet magnetic separation / dry magnetic separation)'],104110.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Peppler Lake Iron Property,,,,,,,,Quebec,,,,,,,,,,,,,,,N/A,,,,,,
2008-000005251 Grayd Resource Corporation-f1-01207057_1-2-1,,,,,,,,,,,,,Grayd Resource Corporation,,,,,,,Mexico,['epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)'],,,,,,,,,,not mentioned,,,,,,,,,28.67805555555556,,,,,,,,-108.8611111,not mentioned,,,,,,,,,,,,,,,"['flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)']",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,La India Gold Project,,,,,,,,Sonora,,,,,,,,,,,,,,,N/A,,,,,,
2008-000005409 Strathmore Minerals Corp-f1-01280387_2-1-1,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000005729 Midway Gold Corp-f1-01226994_1-1-1,,,,,,,,,,,,,Midway Gold Corporation,,,,,,,United States,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'placer (gold / diamonds / tin / titanium placers)']",,,,,,,,,,not mentioned,,,,,,,,,40.333333333333336,,,,,,,,-118.1333333,USD (American dollars or US dollars),,,,,,,,,,,,,,,"['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'gravity_separation (shaking table / spirals / jigs / sluices / centrifugal concentrators)']",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Spring Valley Property,,,,,,,,Nevada,,,,,,,,,,,,,,,N/A,,,,,,
2008-000005815 Norsemont Mining Inc-f1-01200489_1-17-1,,,,,,,,,,,,,Norsemont Mining,,,,,,,Peru,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'skarn (Cu / Fe / Zn / Pb / Au / Mo / W skarns)']",,,,,,,,,,USD (American dollars or US dollars),643.6,,,,,,,,-14.45,,,,,,,22.0,-71.78333333,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)']",55.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Constancia Project,,,,,,,,Chumbivilcas,,,,,,,,,,225400.0,,,,,N/A,,,,,,
2008-000005820 Amarillo Gold Corp-f1-01234642_1-1-1,,,,,,,,,,,,,Metallica,,,,,,,Brazil,"['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)', 'volcanogenic_massive_sulfide (VMS)', 'sedex (sediment-hosted exhalative)', 'porphyry (porphyry copper / porphyry molybdenum / porphyry gold)']",,,,,,,,,,USD (American dollars or US dollars),80.0,,,,,,,,,,,,,,,,,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)']",5479.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mara Rosa Property,,,,,,,,Goiás,,,,,,,,,,18462589.93,,,,,N/A,,,,,,
2008-000005928 Bolero Resources Corp. ( United Bolero Development)-f1-01260453_2-1-1,,,,,,,,,,,,,Bolero Resources Corp.,,,,,,,United States of America,['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)'],,,,,,,,,,not mentioned,,,,,,,,,,,,,,,,,,not mentioned,open pit,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bald Butte,,,,,,,,Montana,,,,,,,,,,,,,,,N/A,,,,,,
2008-000005970 Inca Pacific Resources Inc-f1-01203599_1-2-1,,,,,,,,,,,,,Inca Pacific Resources Inc. (IPR),,,,,,,Peru,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'skarn (Cu / Fe / Zn / Pb / Au / Mo / W skarns)']",,,,,,,,,,USD (American dollars or US dollars),401.33,,,,,,,,-8.216666667,,,,,,,15.0,-77.76666667,USD (American dollars or US dollars),open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)']",20000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Magistral Project,,,,,,,,Province of Pallasca,,,,,,,,,,105000.0,,,,,N/A,,,,,,
2008-000006210 SILVERCORP METALS INC-f1-01359371_2-1-1,,,,,,,,,,,,,Silvercorp Metals Inc.,,,,,,,China,"['polymetallic_vein (silver-lead-zinc veins / polymetallic vein systems)', 'orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)']",,,,,,,,,,USD (American dollars or US dollars),2.1,,,,,,,,34.15,,,,,,,5.0,111.35,USD (American dollars or US dollars),underground,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],800.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,TLP-LM Silver-Lead Project,,,,,,,,Henan Province,,,,,,,,,,1864.16,,,,,['other_unspecified (other / hybrid / not classified)'],,,,,,
2008-000007625 Anaconda Mining Inc-f1-01316020_1-1-1,,,,,,,,,,,,,,,,,,,,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-000007718 Potash One Inc-f1-01258127_1-1-1,,,,,,,,,,,,,Invictus Minerals Corporation,,,,,,,Canada,['evaporite_hosted (potash / halite / lithium brine)'],,,,,,,,,,not mentioned,,,,,,,,,,,,,,,,,,CAD (Canadian dollars),underground,,,,,,,,,,,,,,['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)'],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Findlater Potash Project,,,,,,,,Saskatchewan,,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,,,,,
2008-000007883 Brett Resources Inc-f1-01353012_1-1-1,,,,,,,,,,,,,Brett Resources Inc.,,,,,,,Canada,['orogenic_gold (mesothermal / lode gold / greenstone-hosted quartz veins)'],,,,,,,,,,not mentioned,,,,,,,,,48.94472647622423,,,,,,,,-91.4294376,CAD (Canadian dollars),,,,,,,,,,,,,,,['leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)'],,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hammond Reef Gold Project,,,,,,,,Ontario,,,,,,,,,,,,,,,N/A,,,,,,
2008-000008483 Anatolia Minerals Development Limited-f1-01213214_1-1-1,,,,,,,,,,,,,Anatolia Minerals Development Ltd.,,,,,,,Turkey,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)']",,,,,,,,,,USD (American dollars or US dollars),161.0,,,,,,,,,,,,,,,9.25,,not mentioned,open pit,,,,,,,,,,,,,,"['crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)', 'flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'leaching (cyanidation / heap leaching / agitation leaching / in-situ leaching)', 'thickening_and_filtration (thickeners / filters / pressure filters / vacuum filters)', 'hydrometallurgical_extraction (solvent extraction / electrowinning / chemical leaching)']",8000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Çöpler Gold Project,,,,,,,,,,,,,,,,,,52301.0,,,,,N/A,,,,,,
2008-000008502 Entree Gold Inc-f1-01238160_1-1-1,,,,,,,,,,,,,Entrée Gold Inc.,,,,,,,Mongolia,"['porphyry (porphyry copper / porphyry molybdenum / porphyry gold)', 'epithermal (low-sulfidation / high-sulfidation / intermediate-sulfidation)']",,,,,,,,,,not mentioned,,,,,,,,,43.083333333333336,,,,,,,,106.5,USD (American dollars or US dollars),,,,,,,,,,,,,,,"['flotation (froth flotation / bulk flotation / differential flotation / flotation cells)', 'crushing_and_grinding (jaw crusher / cone crusher / SAG mill / ball mill / rod mill)']",,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Lookout Hill Project,,,,,,,,Omnogovi,,,,,,,,,,,,,,,N/A,,,,,,
2008-000009151 LIBERTY MINES INC-f1-01268623_1-1-1,,,,,,,,,,,,,Liberty Mines Inc,,,,,,,Canada,"['layered_mafic_ultramafic (Ni-Cu-PGE / Bushveld-type)', 'komatiite_hosted_nickel (komatiite-associated Ni sulfide)']",,,,,,,,,,not mentioned,,,,,,,,,48.310927651322274,,,,,,,3.0,-81.0327731,not mentioned,underground,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,1.0,0.0,0.0,0.0,0.0,0.0,0.0,McWatters Mine,,,,,,,,Ontario,,,,,,,,,,596800.0,,,,,['longhole_open_stoping (longhole stoping / longhole open stoping / mechanized stoping)'],,,,,,
2008-000009151 LIBERTY MINES INC-f1-01359508_5-1-1,,,,,,,,,,,,,Liberty Mines Inc,,,,,,,Canada,"['komatiite_hosted_nickel (komatiite-associated Ni sulfide)', ""magmatic_sulfide (Ni-Cu-PGE / Sudbury-type / Noril'sk-type)""]",,,,,,,,,,not mentioned,,,,,,,,,48.310927651322274,,,,,,,,-81.0327731,not mentioned,underground,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mc Watters Ni Project,,,,,,,,Ontario,,,,,,,,,,,,,,,['other_unspecified (other / hybrid / not classified)'],,,,,,
